2026-03-17T13:55:45.345711,1240921,Roth- Energie Gießen,Roth- Energie,Gießen,e5,2.149
2026-03-17T13:55:45.345711,1244121,JET HEUCHELHEIM,JET,HEUCHELHEIM,e5,2.149
2026-03-17T13:55:45.345711,1238450,ARAL Wettenberg,ARAL,Wettenberg,e5,2.149
2026-03-17T13:55:45.345711,1240297,Mengin Biebertal-Rodheim,Mengin,Biebertal-Rodheim,e5,2.149
2026-03-17T13:55:45.345711,1806060,Q1 Lollar,Q1,Lollar,e10,2.029
2026-03-17T13:55:45.345711,1243122,Jung Bischoffen,Jung,Bischoffen,e10,2.033
2026-03-17T13:55:45.345711,1238016,Mengin Lollar-Odenhausen,Mengin,Lollar-Odenhausen,e10,2.039
2026-03-17T13:55:45.345711,1241880,Access Heuchelheim,Access,Heuchelheim,e10,2.039
2026-03-17T13:55:45.345711,1239038,Mandler Tank & Wasch Heuchelheim,Mandler Tank & Wasch,Heuchelheim,e10,2.039
2026-03-17T13:55:45.345711,1247288,Roth Energie & Tankstop Best Lahnau Waldgirmes,Roth Energie & Tankstop Best,Lahnau Waldgirmes,e10,2.049
2026-03-17T13:55:45.345711,1244308,Esso Hohenahr,Esso,Hohenahr,e10,2.049
2026-03-17T13:55:45.345711,1235075,ARAL Lahnau,ARAL,Lahnau,e10,2.059
2026-03-17T13:55:45.345711,1243863,JET GIESSEN,JET,GIESSEN,e10,2.089
2026-03-17T13:55:45.345711,1240921,Roth- Energie Gießen,Roth- Energie,Gießen,e10,2.089
2026-03-17T13:55:45.345711,1244121,JET HEUCHELHEIM,JET,HEUCHELHEIM,e10,2.089
2026-03-17T13:55:45.345711,1238450,ARAL Wettenberg,ARAL,Wettenberg,e10,2.089
2026-03-17T13:55:45.345711,1240297,Mengin Biebertal-Rodheim,Mengin,Biebertal-Rodheim,e10,2.089
2026-03-17T13:55:45.345711,1806060,Q1 Lollar,Q1,Lollar,e5p,2.029
2026-03-17T13:55:45.345711,1243122,Jung Bischoffen,Jung,Bischoffen,e5p,2.033
2026-03-17T13:55:45.345711,1238016,Mengin Lollar-Odenhausen,Mengin,Lollar-Odenhausen,e5p,2.039
2026-03-17T13:55:45.345711,1241880,Access Heuchelheim,Access,Heuchelheim,e5p,2.039
2026-03-17T13:55:45.345711,1239038,Mandler Tank & Wasch Heuchelheim,Mandler Tank & Wasch,Heuchelheim,e5p,2.039
2026-03-17T13:55:45.345711,1247288,Roth Energie & Tankstop Best Lahnau Waldgirmes,Roth Energie & Tankstop Best,Lahnau Waldgirmes,e5p,2.049
2026-03-17T13:55:45.345711,1244308,Esso Hohenahr,Esso,Hohenahr,e5p,2.049
2026-03-17T13:55:45.345711,1235075,ARAL Lahnau,ARAL,Lahnau,e5p,2.059
2026-03-17T13:55:45.345711,1243863,JET GIESSEN,JET,GIESSEN,e5p,2.089
2026-03-17T13:55:45.345711,1240921,Roth- Energie Gießen,Roth- Energie,Gießen,e5p,2.089
2026-03-17T13:55:45.345711,1244121,JET HEUCHELHEIM,JET,HEUCHELHEIM,e5p,2.089
2026-03-17T13:55:45.345711,1238450,ARAL Wettenberg,ARAL,Wettenberg,e5p,2.089
2026-03-17T13:55:45.345711,1240297,Mengin Biebertal-Rodheim,Mengin,Biebertal-Rodheim,e5p,2.089
2026-03-17T13:55:45.345711,1240122,PT Tankstelle Becker Wettenberg,PT Tankstelle Becker,Wettenberg,diesel,2.109
2026-03-17T13:55:45.345711,1243122,Jung Bischoffen,Jung,Bischoffen,diesel,2.124
2026-03-17T13:55:45.345711,1806060,Q1 Lollar,Q1,Lollar,diesel,2.129
2026-03-17T13:55:45.345711,1238016,Mengin Lollar-Odenhausen,Mengin,Lollar-Odenhausen,diesel,2.139
2026-03-17T13:55:45.345711,1241880,Access Heuchelheim,Access,Heuchelheim,diesel,2.139
2026-03-17T13:55:45.345711,1244308,Esso Hohenahr,Esso,Hohenahr,diesel,2.139
2026-03-17T13:55:45.345711,1239038,Mandler Tank & Wasch Heuchelheim,Mandler Tank & Wasch,Heuchelheim,diesel,2.149
2026-03-17T13:55:45.345711,1247288,Roth Energie & Tankstop Best Lahnau Waldgirmes,Roth Energie & Tankstop Best,Lahnau Waldgirmes,diesel,2.159
2026-03-17T13:55:45.345711,1235075,ARAL Lahnau,ARAL,Lahnau,diesel,2.169
2026-03-17T13:55:45.345711,1243863,JET GIESSEN,JET,GIESSEN,diesel,2.189
2026-03-17T13:55:45.345711,1240921,Roth- Energie Gießen,Roth- Energie,Gießen,diesel,2.189
2026-03-17T13:55:45.345711,1244121,JET HEUCHELHEIM,JET,HEUCHELHEIM,diesel,2.189
2026-03-17T13:55:45.345711,1238450,ARAL Wettenberg,ARAL,Wettenberg,diesel,2.189
2026-03-17T13:55:45.345711,1240297,Mengin Biebertal-Rodheim,Mengin,Biebertal-Rodheim,diesel,2.189
2026-03-17T14:55:28.010225,1240122,PT Tankstelle Becker Wettenberg,PT Tankstelle Becker,Wettenberg,e5,2.069
2026-03-17T14:55:28.010225,1806060,Q1 Lollar,Q1,Lollar,e5,2.079
2026-03-17T14:55:28.010225,1243122,Jung Bischoffen,Jung,Bischoffen,e5,2.094
2026-03-17T14:55:28.010225,1238016,Mengin Lollar-Odenhausen,Mengin,Lollar-Odenhausen,e5,2.099
2026-03-17T14:55:28.010225,1243863,JET GIESSEN,JET,GIESSEN,e5,2.099
2026-03-17T14:55:28.010225,1240921,Roth- Energie Gießen,Roth- Energie,Gießen,e5,2.099
2026-03-17T14:55:28.010225,1241880,Access Heuchelheim,Access,Heuchelheim,e5,2.099
2026-03-17T14:55:28.010225,1244121,JET HEUCHELHEIM,JET,HEUCHELHEIM,e5,2.099
2026-03-17T14:55:28.010225,1239038,Mandler Tank & Wasch Heuchelheim,Mandler Tank & Wasch,Heuchelheim,e5,2.099
2026-03-17T14:55:28.010225,1240297,Mengin Biebertal-Rodheim,Mengin,Biebertal-Rodheim,e5,2.099
2026-03-17T14:55:28.010225,1247288,Roth Energie & Tankstop Best Lahnau Waldgirmes,Roth Energie & Tankstop Best,Lahnau Waldgirmes,e5,2.109
2026-03-17T14:55:28.010225,1244308,Esso Hohenahr,Esso,Hohenahr,e5,2.109
2026-03-17T14:55:28.010225,1235075,ARAL Lahnau,ARAL,Lahnau,e5,2.119
2026-03-17T14:55:28.010225,1238450,ARAL Wettenberg,ARAL,Wettenberg,e5,2.129
2026-03-17T14:55:28.010225,1806060,Q1 Lollar,Q1,Lollar,e10,2.029
2026-03-17T14:55:28.010225,1243122,Jung Bischoffen,Jung,Bischoffen,e10,2.033
2026-03-17T14:55:28.010225,1238016,Mengin Lollar-Odenhausen,Mengin,Lollar-Odenhausen,e10,2.039
2026-03-17T14:55:28.010225,1243863,JET GIESSEN,JET,GIESSEN,e10,2.039
2026-03-17T14:55:28.010225,1240921,Roth- Energie Gießen,Roth- Energie,Gießen,e10,2.039
2026-03-17T14:55:28.010225,1241880,Access Heuchelheim,Access,Heuchelheim,e10,2.039
2026-03-17T14:55:28.010225,1244121,JET HEUCHELHEIM,JET,HEUCHELHEIM,e10,2.039
2026-03-17T14:55:28.010225,1239038,Mandler Tank & Wasch Heuchelheim,Mandler Tank & Wasch,Heuchelheim,e10,2.039
2026-03-17T14:55:28.010225,1240297,Mengin Biebertal-Rodheim,Mengin,Biebertal-Rodheim,e10,2.039
2026-03-17T14:55:28.010225,1247288,Roth Energie & Tankstop Best Lahnau Waldgirmes,Roth Energie & Tankstop Best,Lahnau Waldgirmes,e10,2.049
2026-03-17T14:55:28.010225,1244308,Esso Hohenahr,Esso,Hohenahr,e10,2.049
2026-03-17T14:55:28.010225,1235075,ARAL Lahnau,ARAL,Lahnau,e10,2.059
2026-03-17T14:55:28.010225,1238450,ARAL Wettenberg,ARAL,Wettenberg,e10,2.069
2026-03-17T14:55:28.010225,1806060,Q1 Lollar,Q1,Lollar,e5p,2.029
2026-03-17T14:55:28.010225,1243122,Jung Bischoffen,Jung,Bischoffen,e5p,2.033
2026-03-17T14:55:28.010225,1238016,Mengin Lollar-Odenhausen,Mengin,Lollar-Odenhausen,e5p,2.039
2026-03-17T14:55:28.010225,1243863,JET GIESSEN,JET,GIESSEN,e5p,2.039
2026-03-17T14:55:28.010225,1240921,Roth- Energie Gießen,Roth- Energie,Gießen,e5p,2.039
2026-03-17T14:55:28.010225,1241880,Access Heuchelheim,Access,Heuchelheim,e5p,2.039
2026-03-17T14:55:28.010225,1244121,JET HEUCHELHEIM,JET,HEUCHELHEIM,e5p,2.039
2026-03-17T14:55:28.010225,1239038,Mandler Tank & Wasch Heuchelheim,Mandler Tank & Wasch,Heuchelheim,e5p,2.039
2026-03-17T14:55:28.010225,1240297,Mengin Biebertal-Rodheim,Mengin,Biebertal-Rodheim,e5p,2.039
2026-03-17T14:55:28.010225,1247288,Roth Energie & Tankstop Best Lahnau Waldgirmes,Roth Energie & Tankstop Best,Lahnau Waldgirmes,e5p,2.049
2026-03-17T14:55:28.010225,1244308,Esso Hohenahr,Esso,Hohenahr,e5p,2.049
2026-03-17T14:55:28.010225,1235075,ARAL Lahnau,ARAL,Lahnau,e5p,2.059
2026-03-17T14:55:28.010225,1238450,ARAL Wettenberg,ARAL,Wettenberg,e5p,2.069
2026-03-17T14:55:28.010225,1240122,PT Tankstelle Becker Wettenberg,PT Tankstelle Becker,Wettenberg,diesel,2.109
2026-03-17T14:55:28.010225,1243122,Jung Bischoffen,Jung,Bischoffen,diesel,2.124
2026-03-17T14:55:28.010225,1806060,Q1 Lollar,Q1,Lollar,diesel,2.129
2026-03-17T14:55:28.010225,1238016,Mengin Lollar-Odenhausen,Mengin,Lollar-Odenhausen,diesel,2.139
2026-03-17T14:55:28.010225,1243863,JET GIESSEN,JET,GIESSEN,diesel,2.139
2026-03-17T14:55:28.010225,1240921,Roth- Energie Gießen,Roth- Energie,Gießen,diesel,2.139
2026-03-17T14:55:28.010225,1244308,Esso Hohenahr,Esso,Hohenahr,diesel,2.139
2026-03-17T14:55:28.010225,1241880,Access Heuchelheim,Access,Heuchelheim,diesel,2.149
2026-03-17T14:55:28.010225,1244121,JET HEUCHELHEIM,JET,HEUCHELHEIM,diesel,2.149
2026-03-17T14:55:28.010225,1247288,Roth Energie & Tankstop Best Lahnau Waldgirmes,Roth Energie & Tankstop Best,Lahnau Waldgirmes,diesel,2.149
2026-03-17T14:55:28.010225,1239038,Mandler Tank & Wasch Heuchelheim,Mandler Tank & Wasch,Heuchelheim,diesel,2.149
2026-03-17T14:55:28.010225,1240297,Mengin Biebertal-Rodheim,Mengin,Biebertal-Rodheim,diesel,2.149
2026-03-17T14:55:28.010225,1235075,ARAL Lahnau,ARAL,Lahnau,diesel,2.159
2026-03-17T14:55:28.010225,1238450,ARAL Wettenberg,ARAL,Wettenberg,diesel,2.169
2026-03-17T16:04:41.778448,1240122,PT Tankstelle Becker Wettenberg,PT Tankstelle Becker,Wettenberg,e5,2.069
2026-03-17T16:04:41.778448,1247288,Roth Energie & Tankstop Best Lahnau Waldgirmes,Roth Energie & Tankstop Best,Lahnau Waldgirmes,e5,2.089
2026-03-17T16:04:41.778448,1243122,Jung Bischoffen,Jung,Bischoffen,e5,2.094
2026-03-17T16:04:41.778448,1239038,Mandler Tank & Wasch Heuchelheim,Mandler Tank & Wasch,Heuchelheim,e5,2.099
2026-03-17T16:04:41.778448,1241880,Access Heuchelheim,Access,Heuchelheim,e5,2.109
2026-03-17T16:04:41.778448,1235075,ARAL Lahnau,ARAL,Lahnau,e5,2.109
2026-03-17T16:04:41.778448,1244308,Esso Hohenahr,Esso,Hohenahr,e5,2.109
2026-03-17T16:04:41.778448,1238016,Mengin Lollar-Odenhausen,Mengin,Lollar-Odenhausen,e5,2.119
2026-03-17T16:04:41.778448,1806060,Q1 Lollar,Q1,Lollar,e5,2.119
2026-03-17T16:04:41.778448,1238450,ARAL Wettenberg,ARAL,Wettenberg,e5,2.119
2026-03-17T16:04:41.778448,1243863,JET GIESSEN,JET,GIESSEN,e5,2.129
2026-03-17T16:04:41.778448,1240921,Roth- Energie Gießen,Roth- Energie,Gießen,e5,2.129
2026-03-17T16:04:41.778448,1244121,JET HEUCHELHEIM,JET,HEUCHELHEIM,e5,2.129
2026-03-17T16:04:41.778448,1240297,Mengin Biebertal-Rodheim,Mengin,Biebertal-Rodheim,e5,2.129
2026-03-17T16:04:41.778448,1247288,Roth Energie & Tankstop Best Lahnau Waldgirmes,Roth Energie & Tankstop Best,Lahnau Waldgirmes,e10,2.029
2026-03-17T16:04:41.778448,1243122,Jung Bischoffen,Jung,Bischoffen,e10,2.033
2026-03-17T16:04:41.778448,1239038,Mandler Tank & Wasch Heuchelheim,Mandler Tank & Wasch,Heuchelheim,e10,2.039
2026-03-17T16:04:41.778448,1241880,Access Heuchelheim,Access,Heuchelheim,e10,2.049
2026-03-17T16:04:41.778448,1235075,ARAL Lahnau,ARAL,Lahnau,e10,2.049
2026-03-17T16:04:41.778448,1244308,Esso Hohenahr,Esso,Hohenahr,e10,2.049
2026-03-17T16:04:41.778448,1238016,Mengin Lollar-Odenhausen,Mengin,Lollar-Odenhausen,e10,2.059
2026-03-17T16:04:41.778448,1806060,Q1 Lollar,Q1,Lollar,e10,2.059
2026-03-17T16:04:41.778448,1238450,ARAL Wettenberg,ARAL,Wettenberg,e10,2.059
2026-03-17T16:04:41.778448,1243863,JET GIESSEN,JET,GIESSEN,e10,2.069
2026-03-17T16:04:41.778448,1240921,Roth- Energie Gießen,Roth- Energie,Gießen,e10,2.069
2026-03-17T16:04:41.778448,1244121,JET HEUCHELHEIM,JET,HEUCHELHEIM,e10,2.069
2026-03-17T16:04:41.778448,1240297,Mengin Biebertal-Rodheim,Mengin,Biebertal-Rodheim,e10,2.069
2026-03-17T16:04:41.778448,1247288,Roth Energie & Tankstop Best Lahnau Waldgirmes,Roth Energie & Tankstop Best,Lahnau Waldgirmes,e5p,2.029
2026-03-17T16:04:41.778448,1243122,Jung Bischoffen,Jung,Bischoffen,e5p,2.033
2026-03-17T16:04:41.778448,1239038,Mandler Tank & Wasch Heuchelheim,Mandler Tank & Wasch,Heuchelheim,e5p,2.039
2026-03-17T16:04:41.778448,1241880,Access Heuchelheim,Access,Heuchelheim,e5p,2.049
2026-03-17T16:04:41.778448,1235075,ARAL Lahnau,ARAL,Lahnau,e5p,2.049
2026-03-17T16:04:41.778448,1244308,Esso Hohenahr,Esso,Hohenahr,e5p,2.049
2026-03-17T16:04:41.778448,1238016,Mengin Lollar-Odenhausen,Mengin,Lollar-Odenhausen,e5p,2.059
2026-03-17T16:04:41.778448,1806060,Q1 Lollar,Q1,Lollar,e5p,2.059
2026-03-17T16:04:41.778448,1238450,ARAL Wettenberg,ARAL,Wettenberg,e5p,2.059
2026-03-17T16:04:41.778448,1243863,JET GIESSEN,JET,GIESSEN,e5p,2.069
2026-03-17T16:04:41.778448,1240921,Roth- Energie Gießen,Roth- Energie,Gießen,e5p,2.069
2026-03-17T16:04:41.778448,1244121,JET HEUCHELHEIM,JET,HEUCHELHEIM,e5p,2.069
2026-03-17T16:04:41.778448,1240297,Mengin Biebertal-Rodheim,Mengin,Biebertal-Rodheim,e5p,2.069
2026-03-17T16:04:41.778448,1240122,PT Tankstelle Becker Wettenberg,PT Tankstelle Becker,Wettenberg,diesel,2.109
2026-03-17T16:04:41.778448,1243122,Jung Bischoffen,Jung,Bischoffen,diesel,2.124
2026-03-17T16:04:41.778448,1244308,Esso Hohenahr,Esso,Hohenahr,diesel,2.139
2026-03-17T16:04:41.778448,1241880,Access Heuchelheim,Access,Heuchelheim,diesel,2.149
2026-03-17T16:04:41.778448,1247288,Roth Energie & Tankstop Best Lahnau Waldgirmes,Roth Energie & Tankstop Best,Lahnau Waldgirmes,diesel,2.149
2026-03-17T16:04:41.778448,1239038,Mandler Tank & Wasch Heuchelheim,Mandler Tank & Wasch,Heuchelheim,diesel,2.149
2026-03-17T16:04:41.778448,1238450,ARAL Wettenberg,ARAL,Wettenberg,diesel,2.159
2026-03-17T16:04:41.778448,1238016,Mengin Lollar-Odenhausen,Mengin,Lollar-Odenhausen,diesel,2.169
2026-03-17T16:04:41.778448,1243863,JET GIESSEN,JET,GIESSEN,diesel,2.169
2026-03-17T16:04:41.778448,1240921,Roth- Energie Gießen,Roth- Energie,Gießen,diesel,2.169
2026-03-17T16:04:41.778448,1806060,Q1 Lollar,Q1,Lollar,diesel,2.169
2026-03-17T16:04:41.778448,1235075,ARAL Lahnau,ARAL,Lahnau,diesel,2.169
2026-03-17T16:04:41.778448,1244121,JET HEUCHELHEIM,JET,HEUCHELHEIM,diesel,2.169
2026-03-17T16:04:41.778448,1240297,Mengin Biebertal-Rodheim,Mengin,Biebertal-Rodheim,diesel,2.169
2026-03-17T17:34:34.646145,1247288,Roth Energie & Tankstop Best Lahnau Waldgirmes,Roth Energie & Tankstop Best,Lahnau Waldgirmes,e5,2.059
2026-03-17T17:34:34.646145,1240122,PT Tankstelle Becker Wettenberg,PT Tankstelle Becker,Wettenberg,e5,2.069
2026-03-17T17:34:34.646145,1238016,Mengin Lollar-Odenhausen,Mengin,Lollar-Odenhausen,e5,2.079
2026-03-17T17:34:34.646145,1806060,Q1 Lollar,Q1,Lollar,e5,2.079
2026-03-17T17:34:34.646145,1243863,JET GIESSEN,JET,GIESSEN,e5,2.089
2026-03-17T17:34:34.646145,1240921,Roth- Energie Gießen,Roth- Energie,Gießen,e5,2.089
2026-03-17T17:34:34.646145,1241880,Access Heuchelheim,Access,Heuchelheim,e5,2.089
2026-03-17T17:34:34.646145,1244121,JET HEUCHELHEIM,JET,HEUCHELHEIM,e5,2.089
2026-03-17T17:34:34.646145,1243122,Jung Bischoffen,Jung,Bischoffen,e5,2.094
2026-03-17T17:34:34.646145,1235075,ARAL Lahnau,ARAL,Lahnau,e5,2.099
2026-03-17T17:34:34.646145,1239038,Mandler Tank & Wasch Heuchelheim,Mandler Tank & Wasch,Heuchelheim,e5,2.099
2026-03-17T17:34:34.646145,1240297,Mengin Biebertal-Rodheim,Mengin,Biebertal-Rodheim,e5,2.099
2026-03-17T17:34:34.646145,1244308,Esso Hohenahr,Esso,Hohenahr,e5,2.099
2026-03-17T17:34:34.646145,1238450,ARAL Wettenberg,ARAL,Wettenberg,e5,2.119
2026-03-17T17:34:34.646145,1247288,Roth Energie & Tankstop Best Lahnau Waldgirmes,Roth Energie & Tankstop Best,Lahnau Waldgirmes,e10,1.999
2026-03-17T17:34:34.646145,1238016,Mengin Lollar-Odenhausen,Mengin,Lollar-Odenhausen,e10,2.019
2026-03-17T17:34:34.646145,1806060,Q1 Lollar,Q1,Lollar,e10,2.019
2026-03-17T17:34:34.646145,1243863,JET GIESSEN,JET,GIESSEN,e10,2.029
2026-03-17T17:34:34.646145,1240921,Roth- Energie Gießen,Roth- Energie,Gießen,e10,2.029
2026-03-17T17:34:34.646145,1241880,Access Heuchelheim,Access,Heuchelheim,e10,2.029
2026-03-17T17:34:34.646145,1244121,JET HEUCHELHEIM,JET,HEUCHELHEIM,e10,2.029
2026-03-17T17:34:34.646145,1243122,Jung Bischoffen,Jung,Bischoffen,e10,2.033
2026-03-17T17:34:34.646145,1235075,ARAL Lahnau,ARAL,Lahnau,e10,2.039
2026-03-17T17:34:34.646145,1239038,Mandler Tank & Wasch Heuchelheim,Mandler Tank & Wasch,Heuchelheim,e10,2.039
2026-03-17T17:34:34.646145,1240297,Mengin Biebertal-Rodheim,Mengin,Biebertal-Rodheim,e10,2.039
2026-03-17T17:34:34.646145,1244308,Esso Hohenahr,Esso,Hohenahr,e10,2.039
2026-03-17T17:34:34.646145,1238450,ARAL Wettenberg,ARAL,Wettenberg,e10,2.059
2026-03-17T17:34:34.646145,1247288,Roth Energie & Tankstop Best Lahnau Waldgirmes,Roth Energie & Tankstop Best,Lahnau Waldgirmes,e5p,1.999
2026-03-17T17:34:34.646145,1238016,Mengin Lollar-Odenhausen,Mengin,Lollar-Odenhausen,e5p,2.019
2026-03-17T17:34:34.646145,1806060,Q1 Lollar,Q1,Lollar,e5p,2.019
2026-03-17T17:34:34.646145,1243863,JET GIESSEN,JET,GIESSEN,e5p,2.029
2026-03-17T17:34:34.646145,1240921,Roth- Energie Gießen,Roth- Energie,Gießen,e5p,2.029
2026-03-17T17:34:34.646145,1241880,Access Heuchelheim,Access,Heuchelheim,e5p,2.029
2026-03-17T17:34:34.646145,1244121,JET HEUCHELHEIM,JET,HEUCHELHEIM,e5p,2.029
2026-03-17T17:34:34.646145,1243122,Jung Bischoffen,Jung,Bischoffen,e5p,2.033
2026-03-17T17:34:34.646145,1235075,ARAL Lahnau,ARAL,Lahnau,e5p,2.039
2026-03-17T17:34:34.646145,1239038,Mandler Tank & Wasch Heuchelheim,Mandler Tank & Wasch,Heuchelheim,e5p,2.039
2026-03-17T17:34:34.646145,1240297,Mengin Biebertal-Rodheim,Mengin,Biebertal-Rodheim,e5p,2.039
2026-03-17T17:34:34.646145,1244308,Esso Hohenahr,Esso,Hohenahr,e5p,2.039
2026-03-17T17:34:34.646145,1238450,ARAL Wettenberg,ARAL,Wettenberg,e5p,2.059
2026-03-17T17:34:34.646145,1240122,PT Tankstelle Becker Wettenberg,PT Tankstelle Becker,Wettenberg,diesel,2.109
2026-03-17T17:34:34.646145,1247288,Roth Energie & Tankstop Best Lahnau Waldgirmes,Roth Energie & Tankstop Best,Lahnau Waldgirmes,diesel,2.119
2026-03-17T17:34:34.646145,1244308,Esso Hohenahr,Esso,Hohenahr,diesel,2.119
2026-03-17T17:34:34.646145,1243122,Jung Bischoffen,Jung,Bischoffen,diesel,2.124
2026-03-17T17:34:34.646145,1806060,Q1 Lollar,Q1,Lollar,diesel,2.129
2026-03-17T17:34:34.646145,1238016,Mengin Lollar-Odenhausen,Mengin,Lollar-Odenhausen,diesel,2.139
2026-03-17T17:34:34.646145,1243863,JET GIESSEN,JET,GIESSEN,diesel,2.139
2026-03-17T17:34:34.646145,1240921,Roth- Energie Gießen,Roth- Energie,Gießen,diesel,2.139
2026-03-17T17:34:34.646145,1241880,Access Heuchelheim,Access,Heuchelheim,diesel,2.139
2026-03-17T17:34:34.646145,1244121,JET HEUCHELHEIM,JET,HEUCHELHEIM,diesel,2.139
2026-03-17T17:34:34.646145,1239038,Mandler Tank & Wasch Heuchelheim,Mandler Tank & Wasch,Heuchelheim,diesel,2.149
2026-03-17T17:34:34.646145,1240297,Mengin Biebertal-Rodheim,Mengin,Biebertal-Rodheim,diesel,2.149
2026-03-17T17:34:34.646145,1235075,ARAL Lahnau,ARAL,Lahnau,diesel,2.159
2026-03-17T17:34:34.646145,1238450,ARAL Wettenberg,ARAL,Wettenberg,diesel,2.169
2026-03-17T18:58:40.433640,1247288,Roth Energie & Tankstop Best Lahnau Waldgirmes,Roth Energie & Tankstop Best,Lahnau Waldgirmes,e5,2.069
2026-03-17T18:58:40.433640,1235075,ARAL Lahnau,ARAL,Lahnau,e5,2.089
2026-03-17T18:58:40.433640,1243122,Jung Bischoffen,Jung,Bischoffen,e5,2.094
2026-03-17T18:58:40.433640,1243863,JET GIESSEN,JET,GIESSEN,e5,2.099
2026-03-17T18:58:40.433640,1240921,Roth- Energie Gießen,Roth- Energie,Gießen,e5,2.099
2026-03-17T18:58:40.433640,1241880,Access Heuchelheim,Access,Heuchelheim,e5,2.099
2026-03-17T18:58:40.433640,1244121,JET HEUCHELHEIM,JET,HEUCHELHEIM,e5,2.099
2026-03-17T18:58:40.433640,1239038,Mandler Tank & Wasch Heuchelheim,Mandler Tank & Wasch,Heuchelheim,e5,2.099
2026-03-17T18:58:40.433640,1240297,Mengin Biebertal-Rodheim,Mengin,Biebertal-Rodheim,e5,2.099
2026-03-17T18:58:40.433640,1244308,Esso Hohenahr,Esso,Hohenahr,e5,2.099
2026-03-17T18:58:40.433640,1238450,ARAL Wettenberg,ARAL,Wettenberg,e5,2.109
2026-03-17T18:58:40.433640,1238016,Mengin Lollar-Odenhausen,Mengin,Lollar-Odenhausen,e5,2.119
2026-03-17T18:58:40.433640,1806060,Q1 Lollar,Q1,Lollar,e5,2.119
2026-03-17T18:58:40.433640,1247288,Roth Energie & Tankstop Best Lahnau Waldgirmes,Roth Energie & Tankstop Best,Lahnau Waldgirmes,e10,2.009
2026-03-17T18:58:40.433640,1235075,ARAL Lahnau,ARAL,Lahnau,e10,2.029
2026-03-17T18:58:40.433640,1243122,Jung Bischoffen,Jung,Bischoffen,e10,2.033
2026-03-17T18:58:40.433640,1243863,JET GIESSEN,JET,GIESSEN,e10,2.039
2026-03-17T18:58:40.433640,1240921,Roth- Energie Gießen,Roth- Energie,Gießen,e10,2.039
2026-03-17T18:58:40.433640,1241880,Access Heuchelheim,Access,Heuchelheim,e10,2.039
2026-03-17T18:58:40.433640,1244121,JET HEUCHELHEIM,JET,HEUCHELHEIM,e10,2.039
2026-03-17T18:58:40.433640,1239038,Mandler Tank & Wasch Heuchelheim,Mandler Tank & Wasch,Heuchelheim,e10,2.039
2026-03-17T18:58:40.433640,1240297,Mengin Biebertal-Rodheim,Mengin,Biebertal-Rodheim,e10,2.039
2026-03-17T18:58:40.433640,1244308,Esso Hohenahr,Esso,Hohenahr,e10,2.039
2026-03-17T18:58:40.433640,1806060,Q1 Lollar,Q1,Lollar,e10,2.049
2026-03-17T18:58:40.433640,1238450,ARAL Wettenberg,ARAL,Wettenberg,e10,2.049
2026-03-17T18:58:40.433640,1238016,Mengin Lollar-Odenhausen,Mengin,Lollar-Odenhausen,e10,2.059
2026-03-17T18:58:40.433640,1247288,Roth Energie & Tankstop Best Lahnau Waldgirmes,Roth Energie & Tankstop Best,Lahnau Waldgirmes,e5p,2.009
2026-03-17T18:58:40.433640,1235075,ARAL Lahnau,ARAL,Lahnau,e5p,2.029
2026-03-17T18:58:40.433640,1243122,Jung Bischoffen,Jung,Bischoffen,e5p,2.033
2026-03-17T18:58:40.433640,1243863,JET GIESSEN,JET,GIESSEN,e5p,2.039
2026-03-17T18:58:40.433640,1240921,Roth- Energie Gießen,Roth- Energie,Gießen,e5p,2.039
2026-03-17T18:58:40.433640,1241880,Access Heuchelheim,Access,Heuchelheim,e5p,2.039
2026-03-17T18:58:40.433640,1244121,JET HEUCHELHEIM,JET,HEUCHELHEIM,e5p,2.039
2026-03-17T18:58:40.433640,1239038,Mandler Tank & Wasch Heuchelheim,Mandler Tank & Wasch,Heuchelheim,e5p,2.039
2026-03-17T18:58:40.433640,1240297,Mengin Biebertal-Rodheim,Mengin,Biebertal-Rodheim,e5p,2.039
2026-03-17T18:58:40.433640,1244308,Esso Hohenahr,Esso,Hohenahr,e5p,2.039
2026-03-17T18:58:40.433640,1806060,Q1 Lollar,Q1,Lollar,e5p,2.049
2026-03-17T18:58:40.433640,1238450,ARAL Wettenberg,ARAL,Wettenberg,e5p,2.049
2026-03-17T18:58:40.433640,1238016,Mengin Lollar-Odenhausen,Mengin,Lollar-Odenhausen,e5p,2.059
2026-03-17T18:58:40.433640,1244308,Esso Hohenahr,Esso,Hohenahr,diesel,2.119
2026-03-17T18:58:40.433640,1243122,Jung Bischoffen,Jung,Bischoffen,diesel,2.124
2026-03-17T18:58:40.433640,1247288,Roth Energie & Tankstop Best Lahnau Waldgirmes,Roth Energie & Tankstop Best,Lahnau Waldgirmes,diesel,2.129
2026-03-17T18:58:40.433640,1243863,JET GIESSEN,JET,GIESSEN,diesel,2.149
2026-03-17T18:58:40.433640,1240921,Roth- Energie Gießen,Roth- Energie,Gießen,diesel,2.149
2026-03-17T18:58:40.433640,1241880,Access Heuchelheim,Access,Heuchelheim,diesel,2.149
2026-03-17T18:58:40.433640,1235075,ARAL Lahnau,ARAL,Lahnau,diesel,2.149
2026-03-17T18:58:40.433640,1244121,JET HEUCHELHEIM,JET,HEUCHELHEIM,diesel,2.149
